run,generation_method,prompt,range_min,range_max,response,raw_response,is_valid,normalized_response,range_size
8,python-random,,0,10,3.789731189769161,,True,0.3789731189769161,10
9,python-random,,0,10,9.85308843779726,,True,0.9853088437797259,10
10,python-random,,0,10,2.6520305817215197,,True,0.26520305817215195,10
11,python-random,,0,10,7.840706019485694,,True,0.7840706019485694,10
12,python-random,,0,10,4.550083673391433,,True,0.4550083673391433,10
13,python-random,,0,10,4.230074859901629,,True,0.4230074859901629,10
14,python-random,,0,10,9.573176408596732,,True,0.9573176408596732,10
15,python-random,,0,10,9.954226894927139,,True,0.9954226894927138,10
16,python-random,,0,10,5.557683234056182,,True,0.5557683234056182,10
17,python-random,,0,10,7.18408275296326,,True,0.718408275296326,10
18,python-random,,0,10,1.5479682527406413,,True,0.15479682527406413,10
19,python-random,,0,10,2.9670782549456423,,True,0.2967078254945642,10
20,python-random,,0,10,9.687093649691588,,True,0.9687093649691588,10
21,python-random,,0,10,5.791802908162563,,True,0.5791802908162562,10
22,python-random,,0,10,5.421952013742742,,True,0.5421952013742742,10
23,python-random,,0,10,7.479755603790641,,True,0.7479755603790641,10
24,python-random,,0,10,0.5716527290748308,,True,0.05716527290748308,10
25,python-random,,0,10,5.841775944589712,,True,0.5841775944589712,10
26,python-random,,0,10,5.028503829195135,,True,0.5028503829195136,10
27,python-random,,0,10,8.527198920482853,,True,0.8527198920482852,10
28,python-random,,0,10,1.5743272793948326,,True,0.15743272793948326,10
29,python-random,,0,10,9.607789032744504,,True,0.9607789032744505,10
30,python-random,,0,10,0.8011146524058688,,True,0.08011146524058688,10
31,python-random,,0,10,1.858249609807232,,True,0.1858249609807232,10
32,python-random,,0,10,5.950351064500277,,True,0.5950351064500277,10
33,python-random,,0,10,6.752125536040902,,True,0.6752125536040902,10
34,python-random,,0,10,2.352038950009312,,True,0.2352038950009312,10
35,python-random,,0,10,1.1988661394712419,,True,0.11988661394712419,10
36,python-random,,0,10,8.902873141294375,,True,0.8902873141294375,10
37,python-random,,0,10,2.4621534778862486,,True,0.24621534778862486,10
38,python-random,,0,10,5.945191535334412,,True,0.5945191535334412,10
39,python-random,,0,10,6.193815103321031,,True,0.6193815103321031,10
40,python-random,,0,10,4.192249153358725,,True,0.41922491533587253,10
41,python-random,,0,10,5.836722892912247,,True,0.5836722892912247,10
42,python-random,,0,10,5.227827155319589,,True,0.5227827155319589,10
43,python-random,,0,10,9.347062577364273,,True,0.9347062577364273,10
44,python-random,,0,10,2.042591994235364,,True,0.2042591994235364,10
45,python-random,,0,10,7.161918007894148,,True,0.7161918007894148,10
46,python-random,,0,10,2.38685952615846,,True,0.23868595261584602,10
47,python-random,,0,10,3.957858467912545,,True,0.3957858467912545,10
48,python-random,,0,10,6.716902229599713,,True,0.6716902229599713,10
49,python-random,,0,10,2.999970797987622,,True,0.2999970797987622,10
50,python-random,,0,10,3.1617719627185403,,True,0.31617719627185403,10
51,python-random,,0,10,7.518644924144021,,True,0.7518644924144021,10
52,python-random,,0,10,0.7254311449315731,,True,0.07254311449315731,10
53,python-random,,0,10,4.5828552261858615,,True,0.4582855226185861,10
54,python-random,,0,10,9.984544408544423,,True,0.9984544408544422,10
55,python-random,,0,10,9.960964478550945,,True,0.9960964478550945,10
56,python-random,,0,10,0.73260721099633,,True,0.073260721099633,10
57,python-random,,0,10,2.1315431226704042,,True,0.21315431226704043,10
58,python-random,,0,10,2.6520041475040133,,True,0.26520041475040135,10
59,python-random,,0,10,9.33259377993709,,True,0.9332593779937091,10
60,python-random,,0,10,8.808641736864395,,True,0.8808641736864395,10
61,python-random,,0,10,8.792702424845428,,True,0.8792702424845429,10
62,python-random,,0,10,3.6952708873888396,,True,0.36952708873888396,10
63,python-random,,0,10,1.5774683235723197,,True,0.15774683235723197,10
64,python-random,,0,10,8.33744954639807,,True,0.8337449546398069,10
65,python-random,,0,10,7.035399250873709,,True,0.703539925087371,10
66,python-random,,0,10,6.116777657259501,,True,0.6116777657259501,10
67,python-random,,0,10,9.872330636315043,,True,0.9872330636315043,10
68,python-random,,0,10,6.539763177107326,,True,0.6539763177107326,10
69,python-random,,0,10,0.07823107152157949,,True,0.007823107152157949,10
70,python-random,,0,10,8.171041351154617,,True,0.8171041351154618,10
71,python-random,,0,10,2.9937875219997787,,True,0.2993787521999779,10
72,python-random,,0,10,6.633887149660773,,True,0.6633887149660773,10
73,python-random,,0,10,9.389300039271038,,True,0.9389300039271038,10
74,python-random,,0,10,1.3429111439336772,,True,0.13429111439336772,10
75,python-random,,0,10,1.154286704191022,,True,0.11542867041910221,10
76,python-random,,0,10,1.0703597770941764,,True,0.10703597770941764,10
77,python-random,,0,10,5.532236408848159,,True,0.5532236408848159,10
78,python-random,,0,10,2.7234821231481634,,True,0.2723482123148163,10
79,python-random,,0,10,6.048298270302239,,True,0.6048298270302239,10
80,python-random,,0,10,7.176121871387979,,True,0.7176121871387979,10
81,python-random,,0,10,2.0359731232745295,,True,0.20359731232745296,10
82,python-random,,0,10,6.342379588850797,,True,0.6342379588850797,10
83,python-random,,0,10,2.6398390163040943,,True,0.2639839016304094,10
84,python-random,,0,10,4.885318521493765,,True,0.48853185214937656,10
85,python-random,,0,10,9.053364910793233,,True,0.9053364910793233,10
86,python-random,,0,10,8.461037132948555,,True,0.8461037132948555,10
87,python-random,,0,10,0.9229846771273342,,True,0.09229846771273342,10
88,python-random,,0,10,4.235757725637264,,True,0.42357577256372636,10
89,python-random,,0,10,2.7668022397225167,,True,0.27668022397225167,10
90,python-random,,0,10,0.035456890877823,,True,0.0035456890877823,10
91,python-random,,0,10,7.711192230196271,,True,0.7711192230196271,10
92,python-random,,0,10,6.3711337730137965,,True,0.6371133773013796,10
93,python-random,,0,10,2.619552624343482,,True,0.2619552624343482,10
94,python-random,,0,10,7.412309083479308,,True,0.7412309083479308,10
95,python-random,,0,10,5.516804211263913,,True,0.5516804211263913,10
96,python-random,,0,10,4.276869189806794,,True,0.4276869189806794,10
97,python-random,,0,10,0.09669699608339966,,True,0.009669699608339966,10
98,python-random,,0,10,0.7524386007376704,,True,0.07524386007376704,10
99,python-random,,0,10,8.83106393300143,,True,0.883106393300143,10
100,python-random,,0,10,9.03928571559893,,True,0.903928571559893,10
101,python-random,,0,10,5.4559028920552235,,True,0.5455902892055223,10
102,python-random,,0,10,8.345950198860168,,True,0.8345950198860168,10
103,python-random,,0,10,5.82509566489794,,True,0.582509566489794,10
104,python-random,,0,10,1.4809378556748265,,True,0.14809378556748265,10
105,python-random,,0,10,1.2744551928213876,,True,0.12744551928213876,10
106,python-random,,0,10,3.082583499301337,,True,0.3082583499301337,10
107,python-random,,0,10,8.9898148874259,,True,0.8989814887425901,10
108,python-random,,0,10,7.9612230488804165,,True,0.7961223048880417,10
109,python-random,,0,10,8.607025820009028,,True,0.8607025820009028,10
110,python-random,,0,10,8.989246365264746,,True,0.8989246365264746,10
111,python-random,,0,10,2.1007653833975404,,True,0.21007653833975404,10
112,python-random,,0,10,2.4952973922292445,,True,0.24952973922292446,10
113,python-random,,0,10,1.0279362167178563,,True,0.10279362167178563,10
114,python-random,,0,10,7.801162418714426,,True,0.7801162418714427,10
115,python-random,,0,10,8.84134701451009,,True,0.884134701451009,10
116,python-random,,0,10,4.063773898321168,,True,0.4063773898321168,10
117,python-random,,0,10,6.206615101507128,,True,0.6206615101507128,10
118,python-random,,0,10,1.5455333833220464,,True,0.15455333833220464,10
119,python-random,,0,10,9.298810156936744,,True,0.9298810156936744,10
120,python-random,,0,10,8.64605696219964,,True,0.8646056962199641,10
121,python-random,,0,10,9.762060329309628,,True,0.9762060329309629,10
122,python-random,,0,10,8.107717199403968,,True,0.8107717199403968,10
123,python-random,,0,10,8.814162046633244,,True,0.8814162046633245,10
124,python-random,,0,10,0.24786361898188725,,True,0.024786361898188725,10
125,python-random,,0,10,7.365644717550821,,True,0.7365644717550821,10
126,python-random,,0,10,3.3218546794642867,,True,0.33218546794642867,10
127,python-random,,0,10,9.308158860483255,,True,0.9308158860483255,10
128,python-random,,0,10,8.022351389371389,,True,0.8022351389371389,10
129,python-random,,0,10,8.640640283752795,,True,0.8640640283752795,10
130,python-random,,0,10,8.10749316574389,,True,0.810749316574389,10
131,python-random,,0,10,2.6680570959447203,,True,0.26680570959447203,10
132,python-random,,0,10,7.873745091354712,,True,0.7873745091354711,10
133,python-random,,0,10,1.0809562640295711,,True,0.10809562640295711,10
134,python-random,,0,10,8.721667829060898,,True,0.8721667829060898,10
135,python-random,,0,10,8.585932513377816,,True,0.8585932513377816,10
136,python-random,,0,10,2.224337175456644,,True,0.2224337175456644,10
137,python-random,,0,10,8.165866055969289,,True,0.8165866055969289,10
138,python-random,,0,10,4.603032346789421,,True,0.4603032346789421,10
139,python-random,,0,10,3.0519086733860057,,True,0.30519086733860057,10
140,python-random,,0,10,7.953454991528618,,True,0.7953454991528618,10
141,python-random,,0,10,2.2759548740777036,,True,0.22759548740777036,10
142,python-random,,0,10,0.2366443470145152,,True,0.02366443470145152,10
143,python-random,,0,10,1.9312978832770866,,True,0.19312978832770866,10
144,python-random,,0,10,3.282619511977065,,True,0.3282619511977065,10
145,python-random,,0,10,8.643529420302864,,True,0.8643529420302863,10
146,python-random,,0,10,9.668891040483611,,True,0.9668891040483611,10
147,python-random,,0,10,2.791249927218714,,True,0.2791249927218714,10
148,python-random,,0,10,6.414817386076277,,True,0.6414817386076277,10
149,python-random,,0,10,3.9967838436006087,,True,0.39967838436006087,10
150,python-random,,0,10,9.811496871982602,,True,0.9811496871982601,10
151,python-random,,0,10,5.362157324787219,,True,0.5362157324787219,10
152,python-random,,0,10,9.392371403247157,,True,0.9392371403247157,10
153,python-random,,0,10,1.1534175185142759,,True,0.11534175185142759,10
154,python-random,,0,10,9.704006110222279,,True,0.9704006110222279,10
155,python-random,,0,10,1.7856781617246364,,True,0.17856781617246364,10
156,python-random,,0,10,9.625343157615555,,True,0.9625343157615556,10
157,python-random,,0,10,2.654663625229686,,True,0.2654663625229686,10
158,python-random,,0,10,1.084025472147111,,True,0.1084025472147111,10
159,python-random,,0,10,4.345637585646443,,True,0.43456375856464435,10
160,python-random,,0,10,7.285450606527043,,True,0.7285450606527043,10
161,python-random,,0,10,3.136773141949912,,True,0.31367731419499123,10
162,python-random,,0,10,6.0620885330614325,,True,0.6062088533061433,10
163,python-random,,0,10,5.114230596694781,,True,0.5114230596694781,10
164,python-random,,0,10,3.8519543334472717,,True,0.38519543334472717,10
165,python-random,,0,10,5.765880434965995,,True,0.5765880434965995,10
166,python-random,,0,10,2.547225061385819,,True,0.25472250613858194,10
167,python-random,,0,10,7.087852838341706,,True,0.7087852838341706,10
168,python-random,,0,10,0.01691278218629466,,True,0.0016912782186294661,10
169,python-random,,0,10,9.255751654990828,,True,0.9255751654990828,10
170,python-random,,0,10,5.384519970927919,,True,0.5384519970927919,10
171,python-random,,0,10,7.194299991448455,,True,0.7194299991448455,10
172,python-random,,0,10,7.419500778394765,,True,0.7419500778394765,10
173,python-random,,0,10,6.706285044329995,,True,0.6706285044329995,10
174,python-random,,0,10,3.642214717812642,,True,0.3642214717812642,10
175,python-random,,0,10,0.6997381112631018,,True,0.06997381112631018,10
176,python-random,,0,10,6.642376849112724,,True,0.6642376849112723,10
177,python-random,,0,10,3.3020003604259642,,True,0.3302000360425964,10
178,python-random,,0,10,3.139156450583597,,True,0.31391564505835967,10
179,python-random,,0,10,8.480152795063354,,True,0.8480152795063354,10
180,python-random,,0,10,7.197542630139502,,True,0.7197542630139502,10
181,python-random,,0,10,3.003222682112642,,True,0.3003222682112642,10
182,python-random,,0,10,3.0928466220865323,,True,0.30928466220865325,10
183,python-random,,0,10,4.083929086192168,,True,0.40839290861921684,10
184,python-random,,0,10,4.024003870577246,,True,0.40240038705772463,10
185,python-random,,0,10,2.9565520252594704,,True,0.295655202525947,10
186,python-random,,0,10,1.2728779905915322,,True,0.12728779905915322,10
187,python-random,,0,10,4.2044633377290825,,True,0.42044633377290824,10
188,python-random,,0,10,9.40363670730183,,True,0.940363670730183,10
189,python-random,,0,10,6.773179452727329,,True,0.6773179452727329,10
190,python-random,,0,10,9.028055457325827,,True,0.9028055457325828,10
191,python-random,,0,10,6.1551491595138055,,True,0.6155149159513805,10
192,python-random,,0,10,3.0094987456556535,,True,0.3009498745655653,10
193,python-random,,0,10,5.479372131356982,,True,0.5479372131356982,10
194,python-random,,0,10,0.004059396972875273,,True,0.0004059396972875273,10
195,python-random,,0,10,2.8691371686892717,,True,0.2869137168689272,10
196,python-random,,0,10,4.2988814998983464,,True,0.42988814998983466,10
197,python-random,,0,10,5.79984781195682,,True,0.579984781195682,10
198,python-random,,0,10,6.547056237030716,,True,0.6547056237030716,10
199,python-random,,0,10,4.649881902470142,,True,0.4649881902470142,10
0,python-numpy,,0,10,6.420316461542877,,True,0.6420316461542878,10
1,python-numpy,,0,10,0.8413996499504883,,True,0.08413996499504883,10
2,python-numpy,,0,10,1.6162871409461377,,True,0.16162871409461377,10
3,python-numpy,,0,10,8.985541885270793,,True,0.8985541885270794,10
4,python-numpy,,0,10,6.0642905965958995,,True,0.6064290596595899,10
5,python-numpy,,0,10,0.09197051616629648,,True,0.009197051616629648,10
6,python-numpy,,0,10,1.014715428660321,,True,0.1014715428660321,10
7,python-numpy,,0,10,6.635017691080558,,True,0.6635017691080558,10
8,python-numpy,,0,10,0.05061583846218687,,True,0.005061583846218687,10
9,python-numpy,,0,10,1.6080805141749865,,True,0.16080805141749865,10
10,python-numpy,,0,10,5.487337893665861,,True,0.5487337893665861,10
11,python-numpy,,0,10,6.918951976926932,,True,0.6918951976926933,10
12,python-numpy,,0,10,6.519612595026006,,True,0.6519612595026005,10
13,python-numpy,,0,10,2.242693094605598,,True,0.2242693094605598,10
14,python-numpy,,0,10,7.121792213475358,,True,0.7121792213475359,10
15,python-numpy,,0,10,2.3724908749680007,,True,0.23724908749680007,10
16,python-numpy,,0,10,3.2539969815926773,,True,0.3253996981592677,10
17,python-numpy,,0,10,7.464914051180242,,True,0.7464914051180241,10
18,python-numpy,,0,10,6.496328990472147,,True,0.6496328990472147,10
19,python-numpy,,0,10,8.49223410494178,,True,0.8492234104941779,10
20,python-numpy,,0,10,6.576128923003433,,True,0.6576128923003434,10
21,python-numpy,,0,10,5.683086033354716,,True,0.5683086033354716,10
22,python-numpy,,0,10,0.9367476782809248,,True,0.09367476782809248,10
23,python-numpy,,0,10,3.6771580305943354,,True,0.3677158030594335,10
24,python-numpy,,0,10,2.6520236768172545,,True,0.26520236768172545,10
25,python-numpy,,0,10,2.4398964337908358,,True,0.24398964337908358,10
26,python-numpy,,0,10,9.730105547524456,,True,0.9730105547524456,10
27,python-numpy,,0,10,3.930977246667604,,True,0.3930977246667604,10
28,python-numpy,,0,10,8.920465551771134,,True,0.8920465551771134,10
29,python-numpy,,0,10,6.311386259972629,,True,0.6311386259972629,10
30,python-numpy,,0,10,7.948113035416484,,True,0.7948113035416484,10
31,python-numpy,,0,10,5.026370931051921,,True,0.5026370931051921,10
